Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat,borough
373602,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),75000,115000,5 Manhattan West,OPS/Business Support,11/07/2018,Engineer,	Technology & Data,-73.99935239999999,40.753058,Manhattan
373617,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),54165,65246,80 Maiden Lane,OIG NYPD,11/08/2018,Investigator,Public Safety,-74.00777149999999,40.7071228,Manhattan
373617,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),54165,65246,80 Maiden Lane,OIG NYPD,11/08/2018,Investigator,Public Safety,-74.00777149999999,40.7071228,Manhattan
373717,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),52137,144413,96-05 Horace Harding Expway,Water Quality Unit,11/09/2018,Manager,	Technology & Data,-73.86348939999999,40.7348796,Queens
373717,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),52137,144413,96-05 Horace Harding Expway,Water Quality Unit,11/09/2018,Manager,	Technology & Data,-73.86348939999999,40.7348796,Queens
373748,NYC EMPLOYEES RETIREMENT SYS,1,F,Manager,130000,224749,"335 Adams Street, Brooklyn Ny",Executive Management,11/07/2018,Administration,Community,-73.9882453,40.6934634,Brooklyn
373748,NYC EMPLOYEES RETIREMENT SYS,1,F,Manager,130000,224749,"335 Adams Street, Brooklyn Ny",Executive Management,11/07/2018,Administration,Community,-73.9882453,40.6934634,Brooklyn
373805,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),50227,66950,80 Maiden Lane,OIG NYPD,12/18/2018,Investigator,Public Safety,-74.00777149999999,40.7071228,Manhattan
373805,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),50227,66950,80 Maiden Lane,OIG NYPD,12/18/2018,Investigator,Public Safety,-74.00777149999999,40.7071228,Manhattan
373833,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,49916,53170,59-17 Junction Blvd Corona Ny,Office of Agency Chief Engnr,11/16/2018,Engineer,Finance,-73.8644434,40.7348102,Queens
373833,DEPT OF ENVIRONMENT PROTECTION,1,F,Entry-Level,49916,53170,59-17 Junction Blvd Corona Ny,Office of Agency Chief Engnr,11/16/2018,Engineer,Finance,-73.8644434,40.7348102,Queens
373927,DEPT OF ENVIRONMENT PROTECTION,15,F,Experienced (non-manager),94619.2,94619.2,96-05 Horace Harding Expway,Administration,11/09/2018,Engineer,Operation & Maintenance,-73.86348939999999,40.7348796,Queens
373927,DEPT OF ENVIRONMENT PROTECTION,15,F,Experienced (non-manager),94619.2,94619.2,96-05 Horace Harding Expway,Administration,11/09/2018,Engineer,Operation & Maintenance,-73.86348939999999,40.7348796,Queens
373928,DEPT OF ENVIRONMENT PROTECTION,15,F,Experienced (non-manager),94619.2,94619.2,96-05 Horace Harding Expway,Administration,11/09/2018,Engineer,Operation & Maintenance,-73.86348939999999,40.7348796,Queens
374155,POLICE DEPARTMENT,1,F,Experienced (non-manager),132454.4,132454.4,59-06 Laurel Hill Blvd,Building Maintenance/CIV and C,01/02/2020,Other,Operation & Maintenance,-73.906774,40.738362,Queens
374155,POLICE DEPARTMENT,1,F,Experienced (non-manager),132454.4,132454.4,59-06 Laurel Hill Blvd,Building Maintenance/CIV and C,01/02/2020,Other,Operation & Maintenance,-73.906774,40.738362,Queens
374454,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Manager,67060,178873,421 East 26th Street NY NY,OCME-Admin,11/14/2018,Administration,Operation & Maintenance,-73.97570259999999,40.7383514,Manhattan
374454,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Manager,67060,178873,421 East 26th Street NY NY,OCME-Admin,11/14/2018,Administration,Operation & Maintenance,-73.97570259999999,40.7383514,Manhattan
374523,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72030.40000000001,83824,59-17 Junction Blvd Corona Ny,Truck Main Maintenance,11/26/2018,Mechanical Specialist,Operation & Maintenance,-73.8644434,40.7348102,Queens
374523,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72030.40000000001,83824,59-17 Junction Blvd Corona Ny,Truck Main Maintenance,11/26/2018,Mechanical Specialist,Operation & Maintenance,-73.8644434,40.7348102,Queens
374532,DEPARTMENT OF TRANSPORTATION,3,F,Experienced (non-manager),87490,118610,55 Water St Ny Ny,Engineering Review & Support,11/21/2018,Engineer,"Engineering, Architecture, & Planning",-74.0091879,40.7034619,Manhattan
374532,DEPARTMENT OF TRANSPORTATION,3,F,Experienced (non-manager),87490,118610,55 Water St Ny Ny,Engineering Review & Support,11/21/2018,Engineer,"Engineering, Architecture, & Planning",-74.0091879,40.7034619,Manhattan
374697,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),60000,70000,"33 Beaver St, New York Ny",Programs & Operations,11/16/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
374697,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),60000,70000,"33 Beaver St, New York Ny",Programs & Operations,11/16/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
374717,DEPT OF INFO TECH & TELECOMM,1,F,Manager,54643,100000,2 Metro Tech,General Services,12/03/2018,Manager,	Technology & Data,-73.9857147,40.693364,Brooklyn
374742,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,62000,"33 Beaver St, New York Ny",Programs & Operations,11/16/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
374742,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,62000,"33 Beaver St, New York Ny",Programs & Operations,11/16/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
374844,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72476,106222,96-05 Horace Harding Expway,Process Development,11/27/2018,Manager,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
374844,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),72476,106222,96-05 Horace Harding Expway,Process Development,11/27/2018,Manager,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
374955,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),71159,81833,"120 Broadway, New York, NY",Land Use Review,11/21/2018,City Officer,"Policy, Research & Analysis",-74.01059839999999,40.7084773,Manhattan
375114,DEPT OF HEALTH/MENTAL HYGIENE,2,F,Experienced (non-manager),39170,39170,421 East 26th Street NY NY,OCME-Operations,11/28/2018,City Officer,Communications & Intergovernmental,-73.97570259999999,40.7383514,Manhattan
375595,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),56990,156829,96-05 Horace Harding Expway,Project Development - IFA,12/10/2018,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
375600,DEPT OF ENVIRONMENT PROTECTION,1,F,Manager,69940,186555,96-05 Horace Harding Expway,Administration,12/05/2018,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
375604,DEPT OF ENVIRONMENT PROTECTION,10,F,Experienced (non-manager),56990,156829,96-05 Horace Harding Expway,Administration,12/05/2018,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
376049,LAW DEPARTMENT,1,F,Experienced (non-manager),58152,74479,"100 Church St., N.Y.",Affirm LIT,12/10/2018,Analyst,"Policy, Research & Analysis",-74.01011419999999,40.71330040000001,Manhattan
376088,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),64657,89634,59-17 Junction Blvd Corona Ny,ACCO Office,01/09/2019,Computer Specialist,	Technology & Data,-73.8644434,40.7348102,Queens
376088,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),64657,89634,59-17 Junction Blvd Corona Ny,ACCO Office,01/09/2019,Computer Specialist,	Technology & Data,-73.8644434,40.7348102,Queens
376356,LAW DEPARTMENT,1,F,Experienced (non-manager),35330,40629,"100 Church St., N.Y.",Appeals,12/05/2018,Claim Associate,Legal,-74.01011419999999,40.71330040000001,Manhattan
376356,LAW DEPARTMENT,1,F,Experienced (non-manager),35330,40629,"100 Church St., N.Y.",Appeals,12/05/2018,Claim Associate,Legal,-74.01011419999999,40.71330040000001,Manhattan
376439,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),65000,80000,59-17 Junction Blvd Corona Ny,Executive - Org Development,12/10/2018,Computer Specialist,	Technology & Data,-73.8644434,40.7348102,Queens
376556,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),90000,110000,96-05 Horace Harding Expway,WT- Reg Complnc & Admin/Persnl,12/10/2018,Manager,Community,-73.86348939999999,40.7348796,Queens
376668,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),49390,71794,96-05 Horace Harding Expway,Capital Program Unit,01/08/2019,Administration,Finance,-73.86348939999999,40.7348796,Queens
376668,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),49390,71794,96-05 Horace Harding Expway,Capital Program Unit,01/08/2019,Administration,Finance,-73.86348939999999,40.7348796,Queens
376882,DEPT OF ENVIRONMENT PROTECTION,80,F,Entry-Level,33574.944,52152.464,"329 Greenpoint Ave., Brooklyn",WSO-OGI Maintenance,12/20/2018,City Officer,Operation & Maintenance,-73.9462305,40.7316928,Brooklyn
376882,DEPT OF ENVIRONMENT PROTECTION,80,F,Entry-Level,33574.944,52152.464,"329 Greenpoint Ave., Brooklyn",WSO-OGI Maintenance,12/20/2018,City Officer,Operation & Maintenance,-73.9462305,40.7316928,Brooklyn
376966,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),74395,116126,"356 Flushing Ave, Brooklyn",Central Brookly City Operation,01/24/2019,Computer Specialist,	Technology & Data,-73.96055009999999,40.6979686,Brooklyn
377102,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),54638,62834,421 East 26th Street NY NY,OCME-DNA,12/17/2018,Administration,Health,-73.97570259999999,40.7383514,Manhattan
377284,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),35330,40629,421 East 26th Street NY NY,OCME-DNA,12/17/2018,Claim Associate,Health,-73.97570259999999,40.7383514,Manhattan
377304,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),47500,52524,"33 Beaver St, New York Ny",Office of External Affairs,12/13/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
377304,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),47500,52524,"33 Beaver St, New York Ny",Office of External Affairs,12/13/2018,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
377562,POLICE DEPARTMENT,1,F,Experienced (non-manager),55416,83151,"1 Police Plaza, N.Y.",Facility Maint. SEC/CIV,01/02/2020,Assistant,Operation & Maintenance,-74.0023853,40.71206189999999,Manhattan
377562,POLICE DEPARTMENT,1,F,Experienced (non-manager),55416,83151,"1 Police Plaza, N.Y.",Facility Maint. SEC/CIV,01/02/2020,Assistant,Operation & Maintenance,-74.0023853,40.71206189999999,Manhattan
377572,DEPT OF ENVIRONMENT PROTECTION,5,F,Experienced (non-manager),37796,49035,96-05 Horace Harding Expway,W   S/Connections Permitting,12/20/2018,Engineer,Public Safety,-73.86348939999999,40.7348796,Queens
377572,DEPT OF ENVIRONMENT PROTECTION,5,F,Experienced (non-manager),37796,49035,96-05 Horace Harding Expway,W   S/Connections Permitting,12/20/2018,Engineer,Public Safety,-73.86348939999999,40.7348796,Queens
377686,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,"1 Centre St., N.Y.",Contract Administration,08/06/2019,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
377686,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,"1 Centre St., N.Y.",Contract Administration,08/06/2019,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
377949,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),54382,87000,30-30 Thomson Ave L I City Qns,Admin/Payments,12/20/2018,Accountant,Finance,-73.93617429999999,40.7439642,Queens
377949,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),54382,87000,30-30 Thomson Ave L I City Qns,Admin/Payments,12/20/2018,Accountant,Finance,-73.93617429999999,40.7439642,Queens
378204,NYC HOUSING AUTHORITY,1,F,Experienced (non-manager),56013,87160,Claremont Rehab Consolidated,Bronx Property Management,01/27/2020,Repair Service,Operation & Maintenance,-73.9135649,40.8286645,Bronx
378370,DEPT OF ENVIRONMENT PROTECTION,1,F,Manager,63031,168433,96-05 Horace Harding Expway,W   S/Connections Permitting,01/02/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
378428,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),44142,64662,"150 William Street, New York N",Facilities (Admin),01/14/2019,Administration,Operation & Maintenance,-74.0057361,40.7096402,Manhattan
378428,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),44142,64662,"150 William Street, New York N",Facilities (Admin),01/14/2019,Administration,Operation & Maintenance,-74.0057361,40.7096402,Manhattan
378491,POLICE DEPARTMENT,1,F,Experienced (non-manager),91537,118728,"300 Gold St, Brooklyn Ny",RMB Quality Assur. Div/Civ,01/02/2020,Researcher,	Technology & Data,-73.98329489999999,40.6952681,Brooklyn
378491,POLICE DEPARTMENT,1,F,Experienced (non-manager),91537,118728,"300 Gold St, Brooklyn Ny",RMB Quality Assur. Div/Civ,01/02/2020,Researcher,	Technology & Data,-73.98329489999999,40.6952681,Brooklyn
378703,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),82884,116391,"335 Adams Street, Brooklyn Ny",Executive Management,01/02/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
378703,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),82884,116391,"335 Adams Street, Brooklyn Ny",Executive Management,01/02/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
378720,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Executive,94981,225217,42-09 28th Street,FCH Administration,01/03/2019,Medical Service,Health,-73.9390619,40.7493572,Queens
378720,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Executive,94981,225217,42-09 28th Street,FCH Administration,01/03/2019,Medical Service,Health,-73.9390619,40.7493572,Queens
378766,OFFICE OF THE COMPTROLLER,3,F,Manager,65000,80000,"1 Centre St., N.Y.",EDP Audit -  Inspections,11/04/2019,Manager,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
378766,OFFICE OF THE COMPTROLLER,3,F,Manager,65000,80000,"1 Centre St., N.Y.",EDP Audit -  Inspections,11/04/2019,Manager,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
378806,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),58152,74479,59-17 Junction Blvd Corona Ny,Capital Budget Management,01/09/2019,Analyst,Finance,-73.8644434,40.7348102,Queens
378814,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),89509,116126,"335 Adams Street, Brooklyn Ny",Executive Management,01/03/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
378814,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),89509,116126,"335 Adams Street, Brooklyn Ny",Executive Management,01/03/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
378850,OFFICE OF THE COMPTROLLER,2,F,Experienced (non-manager),75000,90000,"1 Centre St., N.Y.",Management Audit,11/04/2019,Computer Specialist,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
378850,OFFICE OF THE COMPTROLLER,2,F,Experienced (non-manager),75000,90000,"1 Centre St., N.Y.",Management Audit,11/04/2019,Computer Specialist,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
378936,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),48399,78211,96-05 Horace Harding Expway,Capital Program Unit,01/08/2019,Analyst,Finance,-73.86348939999999,40.7348796,Queens
378936,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),48399,78211,96-05 Horace Harding Expway,Capital Program Unit,01/08/2019,Analyst,Finance,-73.86348939999999,40.7348796,Queens
379094,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),82884,116391,"335 Adams Street, Brooklyn Ny",Executive Management,01/07/2019,City Officer,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379094,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),82884,116391,"335 Adams Street, Brooklyn Ny",Executive Management,01/07/2019,City Officer,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379095,NYC EMPLOYEES RETIREMENT SYS,2,F,Experienced (non-manager),79564,99161,"335 Adams Street, Brooklyn Ny",Executive Management,01/08/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379095,NYC EMPLOYEES RETIREMENT SYS,2,F,Experienced (non-manager),79564,99161,"335 Adams Street, Brooklyn Ny",Executive Management,01/08/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379096,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),89509,116126,"335 Adams Street, Brooklyn Ny",Executive Management,01/07/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379096,NYC EMPLOYEES RETIREMENT SYS,1,F,Experienced (non-manager),89509,116126,"335 Adams Street, Brooklyn Ny",Executive Management,01/07/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
379149,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),50000,60000,"33 Beaver St, New York Ny",Human Resources,01/08/2019,Social Worker,Community,-74.0119503,40.7050828,Manhattan
379149,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),50000,60000,"33 Beaver St, New York Ny",Human Resources,01/08/2019,Social Worker,Community,-74.0119503,40.7050828,Manhattan
379361,DEPT OF ENVIRONMENT PROTECTION,1,F,Manager,63031,147057,59-17 Junction Blvd Corona Ny,JOCS- IFA,01/09/2019,Engineer,"Engineering, Architecture, & Planning",-73.8644434,40.7348102,Queens
379378,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),70000,90000,"120 Broadway, New York, NY",Counsel,01/09/2019,Legal/Attorney,"Policy, Research & Analysis",-74.01059839999999,40.7084773,Manhattan
379378,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),70000,90000,"120 Broadway, New York, NY",Counsel,01/09/2019,Legal/Attorney,"Policy, Research & Analysis",-74.01059839999999,40.7084773,Manhattan
379470,DEPT OF ENVIRONMENT PROTECTION,1,F,Manager,69940,186555,"356 Flushing Ave, Brooklyn",Central Brookly City Operation,01/15/2019,Engineer,"Engineering, Architecture, & Planning",-73.96055009999999,40.6979686,Brooklyn
379761,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),68016,79144,59-17 Junction Blvd Corona Ny,Truck Main Maintenance,01/16/2019,Mechanical Specialist,Operation & Maintenance,-73.8644434,40.7348102,Queens
379761,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),68016,79144,59-17 Junction Blvd Corona Ny,Truck Main Maintenance,01/16/2019,Mechanical Specialist,Operation & Maintenance,-73.8644434,40.7348102,Queens
379976,DEPARTMENT OF BUSINESS SERV.,1,F,Experienced (non-manager),52524,65000,110 William St. N Y,Business Center Operations,01/23/2019,Social Worker,Community,-74.0068363,40.7087931,Manhattan
379976,DEPARTMENT OF BUSINESS SERV.,1,F,Experienced (non-manager),52524,65000,110 William St. N Y,Business Center Operations,01/23/2019,Social Worker,Community,-74.0068363,40.7087931,Manhattan
