Job ID,Civil Service Title,Job Category,title,category
381982,DIRECTOR OF SECURITY (HRA/DSS,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",City Officer,Public Safety
382050,CITY SEASONAL AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
382050,CITY SEASONAL AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
382263,FORENSIC MORTUARY TECHNICIAN,HEALTH,Forensic,Health
382263,FORENSIC MORTUARY TECHNICIAN,HEALTH,Forensic,Health
382280,FORENSIC MORTUARY TECHNICIAN,HEALTH,Forensic,Health
382280,FORENSIC MORTUARY TECHNICIAN,HEALTH,Forensic,Health
382425,PRINCIPAL ADMINISTRATIVE ASSOC,ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
382675,ASSOCIATE STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Community
383059,ADMINISTRATIIVE TAXI & LIMOUSI,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
383059,ADMINISTRATIIVE TAXI & LIMOUSI,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
383076,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
383076,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
383081,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
383081,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
383142,ADMINISTRATIVE BUSINESS PROMOT,HEALTH,Administration,Health
383142,ADMINISTRATIVE BUSINESS PROMOT,HEALTH,Administration,Health
383153,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
383153,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
383183,IT AUTOMATION AND MONITORING E,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
383183,IT AUTOMATION AND MONITORING E,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
383185,PROJECT MANAGER,"FINANCE, ACCOUNTING, & PROCUREMENT",Manager,Finance
383185,PROJECT MANAGER,"FINANCE, ACCOUNTING, & PROCUREMENT",Manager,Finance
383260,OPERATIONS COMMUNICATION SPECI,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Other,Public Safety
383260,OPERATIONS COMMUNICATION SPECI,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Other,Public Safety
383637,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
383637,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
383739,ENGINEERING TECHNICIAN,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
383739,ENGINEERING TECHNICIAN,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
383826,DOCKBUILDER,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
383826,DOCKBUILDER,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
384111,STAFF ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
384298,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
384298,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
384305,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
384305,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
384348,ADMINISTRATIVE PUBLIC HEALTH N,HEALTH,Medical Service,Health
384348,ADMINISTRATIVE PUBLIC HEALTH N,HEALTH,Medical Service,Health
384431,ASSOCIATE PUBLIC RECORDS OFFIC,"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
384431,ASSOCIATE PUBLIC RECORDS OFFIC,"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
384600,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
384600,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
384620,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
384620,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
384646,COOK,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Other,Public Safety
384646,COOK,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Other,Public Safety
384684,ASSISTANT ENVIRONMENTAL ENGINE,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
384684,ASSISTANT ENVIRONMENTAL ENGINE,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
384812,CITY MEDICAL SPECIALIST (PART-,HEALTH,Medical Service,Health
384812,CITY MEDICAL SPECIALIST (PART-,HEALTH,Medical Service,Health
384878,COMMUNITY ASSOCIATE,"ENGINEERING, ARCHITECTURE, & PLANNING",Social Worker,"Engineering, Architecture, & Planning"
384878,COMMUNITY ASSOCIATE,"ENGINEERING, ARCHITECTURE, & PLANNING",Social Worker,"Engineering, Architecture, & Planning"
384945,ASSOCIATE CONTRACT SPECIALIST,CONSTITUENT SERVICES & COMMUNITY PROGRAMS SOCIAL SERVICES,Specialist w/o Job Aspect,Community
384958,ENGINEERING TECHNICIAN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
384958,ENGINEERING TECHNICIAN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
385141,COMPUTER ASSOC (OPERATIONS),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
385141,COMPUTER ASSOC (OPERATIONS),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
385167,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Social Worker,Public Safety
385167,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Social Worker,Public Safety
385235,MEDICOLEGAL ANALYST (LAW DEPT),HEALTH LEGAL AFFAIRS,Legal/Attorney,Legal
385235,MEDICOLEGAL ANALYST (LAW DEPT),HEALTH LEGAL AFFAIRS,Legal/Attorney,Legal
385306,FAMILY PUB HEALTH NURSE (HMH),HEALTH,Medical Service,Health
385306,FAMILY PUB HEALTH NURSE (HMH),HEALTH,Medical Service,Health
385492,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
385492,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
385661,PUBLIC HEALTH NURSE (SCHOOL HE,HEALTH,Medical Service,Health
385661,PUBLIC HEALTH NURSE (SCHOOL HE,HEALTH,Medical Service,Health
385692,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
385692,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
385813,ADM MANAGER-NON-MGRL FRM M1/M2,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
385836,ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
385836,ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
385912,AUTO MECHANIC,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
385912,AUTO MECHANIC,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
385938,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
385938,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
386195,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
386195,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
386519,STAFF NURSE,HEALTH,Medical Service,Health
386519,STAFF NURSE,HEALTH,Medical Service,Health
386730,ASBESTOS HAZARD INVESTIGATOR,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Operation & Maintenance
386757,ADM MANAGER-NON-MGRL FRM M1/M2,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
386757,ADM MANAGER-NON-MGRL FRM M1/M2,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
386903,PUBLIC HEALTH NURSE (SCHOOL HE,HEALTH,Medical Service,Health
386903,PUBLIC HEALTH NURSE (SCHOOL HE,HEALTH,Medical Service,Health
387033,ADM PROC ANAL-NM FRM M1-3,"FINANCE, ACCOUNTING, & PROCUREMENT",City Officer,Finance
387033,ADM PROC ANAL-NM FRM M1-3,"FINANCE, ACCOUNTING, & PROCUREMENT",City Officer,Finance
387034,COMPUTER SPECIALIST (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Computer Specialist,	Technology & Data
387034,COMPUTER SPECIALIST (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Computer Specialist,	Technology & Data
387168,PROCUREMENT ANALYST,"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
387168,PROCUREMENT ANALYST,"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
387214,ASSOCIATE HOUSING DEVELOPMENT,"POLICY, RESEARCH & ANALYSIS",Housing,"Policy, Research & Analysis"
387214,ASSOCIATE HOUSING DEVELOPMENT,"POLICY, RESEARCH & ANALYSIS",Housing,"Policy, Research & Analysis"
387395,EXTERMINATOR,BUILDING OPERATIONS & MAINTENANCE,Pest Control,Operation & Maintenance
387395,EXTERMINATOR,BUILDING OPERATIONS & MAINTENANCE,Pest Control,Operation & Maintenance
387426,MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
387426,MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
387437,TELECOMMUNICATIONS ASSOCIATE (,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
387437,TELECOMMUNICATIONS ASSOCIATE (,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
387489,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
387489,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
387570,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
387570,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
387572,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
387572,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
387595,COMMUNITY ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Social Worker,Community
387595,COMMUNITY ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Social Worker,Community
387686,COMPUTER ASSOC (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
387686,COMPUTER ASSOC (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
387883,INDUSTRIAL HYGIENIST,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
387883,INDUSTRIAL HYGIENIST,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
387919,STAFF ANALYST,"ENGINEERING, ARCHITECTURE, & PLANNING",Analyst,"Engineering, Architecture, & Planning"
387919,STAFF ANALYST,"ENGINEERING, ARCHITECTURE, & PLANNING",Analyst,"Engineering, Architecture, & Planning"
388164,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Engineer,"Policy, Research & Analysis"
388164,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Engineer,"Policy, Research & Analysis"
388454,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
388454,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
389005,PUBLIC RECORDS OFFICER,ADMINISTRATION & HUMAN RESOURCES,City Officer,Community
389005,PUBLIC RECORDS OFFICER,ADMINISTRATION & HUMAN RESOURCES,City Officer,Community
389036,CHILD WELFARE SPECIALIST SUPER,SOCIAL SERVICES,Youth/Child Development Officer,Social Service
389181,HOUSING ASSISTANT (HA),ADMINISTRATION & HUMAN RESOURCES SOCIAL SERVICES,Housing,Community
389181,HOUSING ASSISTANT (HA),ADMINISTRATION & HUMAN RESOURCES SOCIAL SERVICES,Housing,Community
389230,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
389230,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
389467,ADMINISTRATIVE CITY PLANNER,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",City Officer,Finance
389467,ADMINISTRATIVE CITY PLANNER,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",City Officer,Finance
389661,STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Analyst,Community
389661,STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Analyst,Community
389713,PARALEGAL AIDE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,Legal/Attorney,Community
389713,PARALEGAL AIDE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,Legal/Attorney,Community
389806,CERTIFIED IT ADMINISTRATOR (LA,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
389808,IT SECURITY SPECIALIST,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
389883,SUMMER COLLEGE INTERN,ADMINISTRATION & HUMAN RESOURCES,Intern,Community
389883,SUMMER COLLEGE INTERN,ADMINISTRATION & HUMAN RESOURCES,Intern,Community
390020,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
390020,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
390413,ASSISTANT EXECUTIVE DIRECTOR (,"HEALTH POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Assistant,Public Safety
390413,ASSISTANT EXECUTIVE DIRECTOR (,"HEALTH POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Assistant,Public Safety
390518,ADMINISTRATIVE REAL PROPERTY M,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
390518,ADMINISTRATIVE REAL PROPERTY M,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
390522,ADMINISTRATIVE REAL PROPERTY M,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
390522,ADMINISTRATIVE REAL PROPERTY M,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
390540,ASSOCIATE STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES BUILDING OPERATIONS & MAINTENANCE,Analyst,Operation & Maintenance
390569,CLERICAL ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES BUILDING OPERATIONS & MAINTENANCE,Claim Assoviate,Operation & Maintenance
390570,ADMINISTRATIVE ACCOUNTANT (NON,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Community
390570,ADMINISTRATIVE ACCOUNTANT (NON,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Community
390626,ADMINISTRATIVE BUSINESS PROMOT,"ADMINISTRATION & HUMAN RESOURCES COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Administration,Community
390779,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
390779,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
390805,ASSOCIATE STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES TECHNOLOGY, DATA & INNOVATION BUILDING OPERATIONS & MAINTENANCE",Analyst,Operation & Maintenance
390883,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
390883,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
390896,ASBESTOS HAZARD INVESTIGATOR,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Operation & Maintenance
390896,ASBESTOS HAZARD INVESTIGATOR,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Operation & Maintenance
391113,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
391113,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
391119,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
391119,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
391122,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
391122,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
391188,SENIOR GENERAL DEPUTY MANAGER,BUILDING OPERATIONS & MAINTENANCE,Manager,Operation & Maintenance
391188,SENIOR GENERAL DEPUTY MANAGER,BUILDING OPERATIONS & MAINTENANCE,Manager,Operation & Maintenance
391216,TELECOMMUNICATIONS ASSOCIATE (,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
391265,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
391265,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
391317,ASSOCIATE STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES,Analyst,Community
391317,ASSOCIATE STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES,Analyst,Community
391452,COLLEGE AIDE (ALL CITY DEPTS),"POLICY, RESEARCH & ANALYSIS",Assistant,"Policy, Research & Analysis"
391452,COLLEGE AIDE (ALL CITY DEPTS),"POLICY, RESEARCH & ANALYSIS",Assistant,"Policy, Research & Analysis"
391454,COLLEGE AIDE (ALL CITY DEPTS),"POLICY, RESEARCH & ANALYSIS",Assistant,"Policy, Research & Analysis"
391454,COLLEGE AIDE (ALL CITY DEPTS),"POLICY, RESEARCH & ANALYSIS",Assistant,"Policy, Research & Analysis"
391494,CRIMINALIST,HEALTH,Criminalist,Health
391988,CONSTRUCTION PROJECT MANAGER,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
391988,CONSTRUCTION PROJECT MANAGER,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
392179,AGENCY ATTORNEY,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
392179,AGENCY ATTORNEY,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
392221,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
392221,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
392327,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
392327,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
392412,PRINCIPAL ADMINISTRATIVE ASSOC,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
392748,WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
392748,WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
393001,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Manager,"Policy, Research & Analysis"
393001,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Manager,"Policy, Research & Analysis"
393211,ASSOCIATE WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
393211,ASSOCIATE WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
393321,IT PROJECT SPECIALIST,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
393321,IT PROJECT SPECIALIST,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
393738,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
393738,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
393883,ADMINISTRATIVE BUSINESS PROMOT,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
393883,ADMINISTRATIVE BUSINESS PROMOT,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
393911,ADMINISTRATIVE BUSINESS PROMOT,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
393911,ADMINISTRATIVE BUSINESS PROMOT,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Public Safety
393997,ENGINEERING TECHNICIAN,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
393997,ENGINEERING TECHNICIAN,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
394100,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
394100,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
394204,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
394211,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
394470,PROJECT MANAGER,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Community
394470,PROJECT MANAGER,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Community
394703,CLAIM SPECIALIST,LEGAL AFFAIRS,Claim Assoviate,Legal
394703,CLAIM SPECIALIST,LEGAL AFFAIRS,Claim Assoviate,Legal
394721,CONSTRUCTION PROJECT MANAGER,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Community
394721,CONSTRUCTION PROJECT MANAGER,"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Community
